Q01	Q0	193386	0	0.8367522954940796	VSM
Q01	Q0	199782	0	0.9849437475204468	VSM
Q01	Q0	210522	0	0.9878082871437073	VSM
Q01	Q0	208199	0	0.9736114144325256	VSM
Q01	Q0	198098	0	0.9575802683830261	VSM
Q01	Q0	208329	0	0.9504241943359375	VSM
Q01	Q0	194006	0	0.964605450630188	VSM
Q01	Q0	207286	0	0.9541995525360107	VSM
Q01	Q0	194109	0	0.9597235918045044	VSM
Q01	Q0	210043	0	0.9294938445091248	VSM
Q01	Q0	197885	0	0.9417967796325684	VSM
Q01	Q0	198495	0	0.9332779049873352	VSM
Q01	Q0	208318	0	0.9332779049873352	VSM
Q01	Q0	198931	0	0.9338070154190063	VSM
Q01	Q0	210337	0	0.924477219581604	VSM
Q01	Q0	210201	0	0.9272830486297607	VSM
Q01	Q0	198491	0	0.9263296723365784	VSM
Q01	Q0	198245	0	0.9262188673019409	VSM
Q01	Q0	210533	0	0.9172350764274597	VSM
Q01	Q0	197984	0	0.9165008664131165	VSM
Q01	Q0	201756	0	0.9384437203407288	VSM
Q01	Q0	199905	0	0.9274686574935913	VSM
Q01	Q0	199388	0	0.9013234972953796	VSM
Q01	Q0	198649	0	0.9246808290481567	VSM
Q01	Q0	194025	0	0.898678183555603	VSM
Q01	Q0	194040	0	0.9189340472221375	VSM
Q01	Q0	200556	0	0.9154463410377502	VSM
Q01	Q0	208221	0	0.9149223566055298	VSM
Q01	Q0	198250	0	0.8928321599960327	VSM
Q01	Q0	210198	0	0.9006723761558533	VSM
Q01	Q0	194026	0	0.8976615071296692	VSM
Q01	Q0	210275	0	0.9144765734672546	VSM
Q01	Q0	194048	0	0.9082490801811218	VSM
Q01	Q0	210277	0	0.8869370222091675	VSM
Q01	Q0	193995	0	0.9122870564460754	VSM
Q01	Q0	193901	0	0.8988452553749084	VSM
Q01	Q0	210197	0	0.8988452553749084	VSM
Q01	Q0	211009	0	0.8894801735877991	VSM
Q01	Q0	208323	0	0.8864354491233826	VSM
Q01	Q0	194058	0	0.8756411075592041	VSM
Q01	Q0	194290	0	0.8741210699081421	VSM
Q01	Q0	212914	0	0.9011847972869873	VSM
Q01	Q0	204607	0	0.8940795660018921	VSM
Q01	Q0	194027	0	0.8843085169792175	VSM
Q01	Q0	210273	0	0.8727647066116333	VSM
Q01	Q0	194016	0	0.872700035572052	VSM
Q01	Q0	198735	0	0.872700035572052	VSM
Q01	Q0	198740	0	0.8648200631141663	VSM
Q01	Q0	206012	0	0.8506183624267578	VSM
Q01	Q0	215081	0	0.8528668880462646	VSM
